Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,longitude,latitude,Location
2019,51,108963,108963,672-696 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mail Exchange Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.95359,-37.81663,POINT (144.9535904 -37.81663059)
2019,51,558316,558316,654-670 Bourke Street MELBOURNE 3000,Melbourne (CBD),Dotspot,4511,Cafes and Restaurants,Seats - Indoor,100,144.95404,-37.81627,POINT (144.9540369 -37.81627029)
2019,51,558316,558316,654-670 Bourke Street MELBOURNE 3000,Melbourne (CBD),Dotspot,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95404,-37.81627,POINT (144.9540369 -37.81627029)
2019,51,566659,566659,182-200 Spencer Street MELBOURNE 3000,Melbourne (CBD),Ritz Spencer Kebab Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.9533,-37.81625,POINT (144.9532989 -37.81625419)
2019,51,566659,566659,182-200 Spencer Street MELBOURNE 3000,Melbourne (CBD),Itoya,4512,Takeaway Food Services,Seats - Indoor,4,144.9533,-37.81625,POINT (144.9532989 -37.81625419)
2019,51,566659,566659,182-200 Spencer Street MELBOURNE 3000,Melbourne (CBD),Itoya,4512,Takeaway Food Services,Seats - Outdoor,6,144.9533,-37.81625,POINT (144.9532989 -37.81625419)
2019,52,101172,101172,578-606 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mad Mex 600 Bourke,4512,Takeaway Food Services,Seats - Indoor,10,144.95614,-37.81567,POINT (144.9561442 -37.8156746)
2019,52,101172,101172,578-606 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nando's - Bourke Place,4511,Cafes and Restaurants,Seats - Outdoor,39,144.95614,-37.81567,POINT (144.9561442 -37.8156746)
2019,52,101172,101172,578-606 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nando's - Bourke Place,4511,Cafes and Restaurants,Seats - Indoor,46,144.95614,-37.81567,POINT (144.9561442 -37.8156746)
2019,52,101173,101173,562-574 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Common,4511,Cafes and Restaurants,Seats - Indoor,106,144.95676,-37.81551,POINT (144.9567556 -37.8155088)
2019,52,105388,105388,186 King Street MELBOURNE 3000,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Indoor,75,144.9557,-37.81567,POINT (144.955695 -37.81567367)
2019,52,105388,105388,186 King Street MELBOURNE 3000,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9557,-37.81567,POINT (144.955695 -37.81567367)
2019,52,105389,105389,184 King Street MELBOURNE 3000,Melbourne (CBD),Lord of the Fries,4512,Takeaway Food Services,Seats - Indoor,20,144.95572,-37.81572,POINT (144.9557169 -37.81571632)
2019,52,592048,592048,188-202 King Street MELBOURNE 3000,Melbourne (CBD),La Di Da,4511,Cafes and Restaurants,Seats - Indoor,250,144.95562,-37.81551,POINT (144.9556242 -37.81551357)
2019,52,592048,592048,188-202 King Street MELBOURNE 3000,Melbourne (CBD),La Di Da,4511,Cafes and Restaurants,Seats - Outdoor,80,144.95562,-37.81551,POINT (144.9556242 -37.81551357)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Lt Osteria,4511,Cafes and Restaurants,Seats - Indoor,65,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Lt Osteria,4511,Cafes and Restaurants,Seats - Outdoor,24,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bourke and Willis,4511,Cafes and Restaurants,Seats - Indoor,40,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bourke and Willis,4511,Cafes and Restaurants,Seats - Outdoor,30,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111283,636824,550 Bourke Street MELBOURNE 3000,Melbourne (CBD),Jolly J's,4511,Cafes and Restaurants,Seats - Indoor,40,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111283,636824,550 Bourke Street MELBOURNE 3000,Melbourne (CBD),Jolly J's,4511,Cafes and Restaurants,Seats - Outdoor,38,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111283,636824,550 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chilangos,4511,Cafes and Restaurants,Seats - Indoor,26,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111283,636824,550 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chilangos,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111283,636824,550 Bourke Street MELBOURNE 3000,Melbourne (CBD),Crisp Creative Salad,4512,Takeaway Food Services,Seats - Outdoor,20,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Nashi,4511,Cafes and Restaurants,Seats - Indoor,16,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Laurent Boulangerie Patisserie,4511,Cafes and Restaurants,Seats - Indoor,50,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Laurent Boulangerie Patisserie,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Rock the Wok,4511,Cafes and Restaurants,Seats - Indoor,18,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Rock the Wok,4511,Cafes and Restaurants,Seats - Outdoor,24,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Nashi,4511,Cafes and Restaurants,Seats - Outdoor,22,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Mamma Mia,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Mamma Mia,4511,Cafes and Restaurants,Seats - Indoor,14,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Blended Beard,4512,Takeaway Food Services,Seats - Outdoor,23,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Sakae,4511,Cafes and Restaurants,Seats - Indoor,20,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Sakae,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Roll'D Vietnamese Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,30,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Slate Restaurant Bar,4511,Cafes and Restaurants,Seats - Outdoor,50,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,111282,636824,515 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Slate Restaurant Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Brewer's Place,4511,Cafes and Restaurants,Seats - Indoor,42,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Brewer's Place,4511,Cafes and Restaurants,Seats - Outdoor,34,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Little Cupcakes,4512,Takeaway Food Services,Seats - Outdoor,16,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,52,612820,636824,181 William Street MELBOURNE 3000,Melbourne (CBD),Little Cupcakes,4512,Takeaway Food Services,Seats - Indoor,13,144.95739,-37.81532,POINT (144.9573905 -37.81532021)
2019,53,101175,101175,516-526 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bluestones 520 Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.95839,-37.81527,POINT (144.9583893 -37.8152704)
2019,53,101175,101175,516-526 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bluestones 520 Cafe,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95839,-37.81527,POINT (144.9583893 -37.8152704)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ikyu Sushi,4511,Cafes and Restaurants,Seats - Indoor,80,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Tuck Shop,4511,Cafes and Restaurants,Seats - Indoor,60,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Movida Aqui,4511,Cafes and Restaurants,Seats - Indoor,150,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Movida Aqui,4511,Cafes and Restaurants,Seats - Outdoor,50,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Paco's Tacos,4511,Cafes and Restaurants,Seats - Indoor,50,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Earl Canteen,4511,Cafes and Restaurants,Seats - Indoor,28,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Earl Canteen,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Rosa's Canteen,4511,Cafes and Restaurants,Seats - Indoor,60,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Saigon Pho 500 Bourke Street,4511,Cafes and Restaurants,Seats - Indoor,30,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Saigon Pho 500 Bourke Street,4511,Cafes and Restaurants,Seats - Outdoor,30,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafenatics,4511,Cafes and Restaurants,Seats - Indoor,80,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafenatics,4511,Cafes and Restaurants,Seats - Outdoor,39,144.95877,-37.81496,POINT (144.9587713 -37.81495675)
2019,53,101177,101177,486-492 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Indoor,119,144.9592,-37.815,POINT (144.9591968 -37.81499841)
2019,53,101177,101177,486-492 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9592,-37.815,POINT (144.9591968 -37.81499841)
2019,53,101178,101178,482-484 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bluebag Fresh 482,4511,Cafes and Restaurants,Seats - Indoor,28,144.95938,-37.81509,POINT (144.9593795 -37.8150906)
2019,53,101178,101178,482-484 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bluebag Fresh 482,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95938,-37.81509,POINT (144.9593795 -37.8150906)
2019,53,101179,101179,480 Bourke Street MELBOURNE 3000,Melbourne (CBD),CBD Bakery,4511,Cafes and Restaurants,Seats - Indoor,20,144.95946,-37.81507,POINT (144.9594641 -37.81506556)
2019,53,101179,101179,480 Bourke Street MELBOURNE 3000,Melbourne (CBD),CBD Bakery,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95946,-37.81507,POINT (144.9594641 -37.81506556)
2019,53,101182,101182,458-466 Bourke Street MELBOURNE 3000,Melbourne (CBD),Yes Sushi  & Cafe,4512,Takeaway Food Services,Seats - Outdoor,10,144.95996,-37.81484,POINT (144.9599615 -37.81483745)
2019,53,105853,105853,441-443 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),The Taste of Korchi City,4511,Cafes and Restaurants,Seats - Indoor,60,144.95966,-37.81431,POINT (144.9596589 -37.81430619)
2019,53,105855,105855,459-475 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Alibi Kitchen & Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.95904,-37.81459,POINT (144.9590401 -37.81458969)
2019,53,105855,105855,459-475 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Alibi Kitchen & Bar,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95904,-37.81459,POINT (144.9590401 -37.81458969)
2019,53,108072,108072,163-173 Queen Street MELBOURNE 3000,Melbourne (CBD),Subway,4511,Cafes and Restaurants,Seats - Indoor,34,144.96022,-37.81468,POINT (144.9602242 -37.81467981)
2019,53,108072,108072,163-173 Queen Street MELBOURNE 3000,Melbourne (CBD),Namoo,4511,Cafes and Restaurants,Seats - Indoor,80,144.96022,-37.81468,POINT (144.9602242 -37.81467981)
2019,53,108073,108073,175-183 Queen Street MELBOURNE 3000,Melbourne (CBD),Kenny's Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,56,144.96,-37.81452,POINT (144.9600032 -37.81451812)
2019,53,108073,108073,175-183 Queen Street MELBOURNE 3000,Melbourne (CBD),Busan Korean Restaurant,4511,Cafes and Restaurants,Seats - Indoor,50,144.96,-37.81452,POINT (144.9600032 -37.81451812)
2019,53,108074,108074,185-199 Queen Street MELBOURNE 3000,Melbourne (CBD),Food Craft,4512,Takeaway Food Services,Seats - Indoor,22,144.95997,-37.81429,POINT (144.9599688 -37.81428628)
2019,53,108074,108074,185-199 Queen Street MELBOURNE 3000,Melbourne (CBD),Queen Street Rescue,4511,Cafes and Restaurants,Seats - Indoor,60,144.95997,-37.81429,POINT (144.9599688 -37.81428628)
2019,53,108074,108074,185-199 Queen Street MELBOURNE 3000,Melbourne (CBD),Queen Street Rescue,4511,Cafes and Restaurants,Seats - Outdoor,33,144.95997,-37.81429,POINT (144.9599688 -37.81428628)
2019,53,110144,110144,178-188 William Street MELBOURNE 3000,Melbourne (CBD),Berto's Bar,4511,Cafes and Restaurants,Seats - Indoor,50,144.95809,-37.81477,POINT (144.9580874 -37.81476779)
2019,53,110144,110144,178-188 William Street MELBOURNE 3000,Melbourne (CBD),Berto's Bar,4511,Cafes and Restaurants,Seats - Outdoor,25,144.95809,-37.81477,POINT (144.9580874 -37.81476779)
2019,53,110145,110145,170-176 William Street MELBOURNE 3000,Melbourne (CBD),Pho Melbourne,4511,Cafes and Restaurants,Seats - Indoor,57,144.95822,-37.81492,POINT (144.9582198 -37.81491755)
2019,57,101209,101209,168-174 Bourke Street MELBOURNE 3000,Melbourne (CBD),McDonald's,4511,Cafes and Restaurants,Seats - Indoor,36,144.96825,-37.81251,POINT (144.9682477 -37.81251258)
2019,57,101209,101209,168-174 Bourke Street MELBOURNE 3000,Melbourne (CBD),Udon Izakaya Maedaya,4511,Cafes and Restaurants,Seats - Indoor,44,144.96825,-37.81251,POINT (144.9682477 -37.81251258)
2019,57,101210,101210,164-166 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mr Crackles,4512,Takeaway Food Services,Seats - Indoor,14,144.96839,-37.81247,POINT (144.9683859 -37.81247286)
2019,57,101211,101211,160-162 Bourke Street MELBOURNE 3000,Melbourne (CBD),Whitte Tomato,4511,Cafes and Restaurants,Seats - Indoor,70,144.96847,-37.81245,POINT (144.9684702 -37.81244904)
2019,57,101212,101212,152-158 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ginza Teppanyaki Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96852,-37.81196,POINT (144.9685177 -37.81195838)
2019,57,101212,101212,152-158 Bourke Street MELBOURNE 3000,Melbourne (CBD),Rising Embers,4511,Cafes and Restaurants,Seats - Indoor,120,144.96852,-37.81196,POINT (144.9685177 -37.81195838)
2019,57,101213,101213,134-144 Bourke Street MELBOURNE 3000,Melbourne (CBD),Shark Fin House,4511,Cafes and Restaurants,Seats - Indoor,350,144.96884,-37.81202,POINT (144.9688374 -37.81202281)
2019,57,101214,101214,146-150 Bourke Street MELBOURNE 3000,Melbourne (CBD),FM Karaoke Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,15,144.96874,-37.81235,POINT (144.9687429 -37.81235414)
2019,57,101215,101215,130-132 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ajisen Ramen,4511,Cafes and Restaurants,Seats - Indoor,76,144.96918,-37.81224,POINT (144.9691826 -37.81223825)
2019,57,101217,101217,124-128 Bourke Street MELBOURNE 3000,Melbourne (CBD),Welcome Stranger,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.96926,-37.81207,POINT (144.9692644 -37.8120699)
2019,57,101217,101217,124-128 Bourke Street MELBOURNE 3000,Melbourne (CBD),Welcome Stranger,4520,"Pubs, Taverns and Bars",Seats - Outdoor,32,144.96926,-37.81207,POINT (144.9692644 -37.8120699)
2019,57,101217,101217,124-128 Bourke Street MELBOURNE 3000,Melbourne (CBD),Flower Drum,4511,Cafes and Restaurants,Seats - Indoor,140,144.96926,-37.81207,POINT (144.9692644 -37.8120699)
2019,57,101218,101218,118-122 Bourke Street MELBOURNE 3000,Melbourne (CBD),Wagyu One,4511,Cafes and Restaurants,Seats - Indoor,102,144.96955,-37.81207,POINT (144.9695482 -37.81207465)
2019,57,101218,101218,118-122 Bourke Street MELBOURNE 3000,Melbourne (CBD),Fireflies Club,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.96955,-37.81207,POINT (144.9695482 -37.81207465)
2019,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),D'Marcos  Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,11,144.97013,-37.81177,POINT (144.9701251 -37.81176814)
2019,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Killiney Kopitiam Bourke Street,4511,Cafes and Restaurants,Seats - Indoor,80,144.97013,-37.81177,POINT (144.9701251 -37.81176814)
2019,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chine On Paramount / Chine Express,4511,Cafes and Restaurants,Seats - Indoor,100,144.97013,-37.81177,POINT (144.9701251 -37.81176814)
2019,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Niku Ou,4511,Cafes and Restaurants,Seats - Indoor,70,144.97013,-37.81177,POINT (144.9701251 -37.81176814)
2019,57,101220,101220,98 Bourke Street MELBOURNE 3000,Melbourne (CBD),Isan Soul Thai Street Food,4511,Cafes and Restaurants,Seats - Indoor,60,144.97017,-37.81195,POINT (144.9701686 -37.81195027)
2019,57,101220,101220,98 Bourke Street MELBOURNE 3000,Melbourne (CBD),Isan Soul Thai Street Food,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97017,-37.81195,POINT (144.9701686 -37.81195027)
2019,57,101221,101221,94-96 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Elephant and Wheelbarrow,4520,"Pubs, Taverns and Bars",Seats - Indoor,240,144.97024,-37.81191,POINT (144.9702436 -37.81191318)
2019,57,101221,101221,94-96 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Elephant and Wheelbarrow,4520,"Pubs, Taverns and Bars",Seats - Outdoor,36,144.97024,-37.81191,POINT (144.9702436 -37.81191318)
2019,57,103598,103598,165-167 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Indi Hots Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.9701,-37.81171,POINT (144.9700955 -37.811709)
2019,57,103599,103599,169-171 Exhibition Street MELBOURNE 3000,Melbourne (CBD),1806 / The Understudy,4520,"Pubs, Taverns and Bars",Seats - Indoor,107,144.97007,-37.81165,POINT (144.9700671 -37.81165138)
2019,57,103601,103601,189-195 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Go Noodle House,4511,Cafes and Restaurants,Seats - Indoor,60,144.96991,-37.81129,POINT (144.9699124 -37.8112898)
2019,57,103601,103601,189-195 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Golden Delicious,4511,Cafes and Restaurants,Seats - Indoor,130,144.96991,-37.81129,POINT (144.9699124 -37.8112898)
2019,57,105832,105832,105 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Dessert Kitchen,4511,Cafes and Restaurants,Seats - Indoor,50,144.96934,-37.81146,POINT (144.9693396 -37.81146314)
2019,57,105833,105833,107 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Bangkok Jam,4511,Cafes and Restaurants,Seats - Indoor,120,144.96927,-37.81148,POINT (144.9692731 -37.81147792)
2019,57,105835,105835,113 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Famous Hotpot & BBQ,4511,Cafes and Restaurants,Seats - Indoor,120,144.9691,-37.81156,POINT (144.9691026 -37.81156197)
2019,57,105836,105836,115-117 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Gyoza Gyoza & Momo Shabu Shabu,4511,Cafes and Restaurants,Seats - Indoor,150,144.96901,-37.81159,POINT (144.9690101 -37.81158838)
2019,57,105836,105836,115-117 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Gyoza Gyoza & Momo Shabu Shabu,4511,Cafes and Restaurants,Seats - Outdoor,3,144.96901,-37.81159,POINT (144.9690101 -37.81158838)
2019,57,106431,106431,23-27 Market Lane MELBOURNE 3000,Melbourne (CBD),Shoya Melbourne,4511,Cafes and Restaurants,Seats - Indoor,120,144.96911,-37.81174,POINT (144.9691145 -37.81173922)
2019,57,106432,106432,26-28 Market Lane MELBOURNE 3000,Melbourne (CBD),Hofbrauhaus Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.96934,-37.81161,POINT (144.9693378 -37.81160881)
2019,57,106433,106433,18-24 Market Lane MELBOURNE 3000,Melbourne (CBD),Hofbrouhaus Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,144.9694,-37.81175,POINT (144.9694035 -37.81175097)
2019,57,106434,106434,14-16 Market Lane MELBOURNE 3000,Melbourne (CBD),HuTong Dumpling Bar,4511,Cafes and Restaurants,Seats - Indoor,110,144.96946,-37.81187,POINT (144.9694565 -37.81187224)
2019,57,108585,108585,168 Russell Street MELBOURNE 3000,Melbourne (CBD),Hakata Genuke,4511,Cafes and Restaurants,Seats - Indoor,30,144.96819,-37.81227,POINT (144.9681895 -37.81227324)
2019,57,108586,108586,166 Russell Street MELBOURNE 3000,Melbourne (CBD),David's Malatang,4511,Cafes and Restaurants,Seats - Indoor,76,144.96821,-37.81232,POINT (144.9682064 -37.81232002)
2019,57,520416,520416,119-121 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),City Orchids Garden,4511,Cafes and Restaurants,Seats - Indoor,36,144.96889,-37.81158,POINT (144.968888 -37.81158425)
2019,58,101224,101224,78-84 Bourke Street MELBOURNE 3000,Melbourne (CBD),Grossi Florentino,4511,Cafes and Restaurants,Seats - Indoor,210,144.97085,-37.81173,POINT (144.9708464 -37.8117306)
2019,58,101224,101224,78-84 Bourke Street MELBOURNE 3000,Melbourne (CBD),Grossi Florentino,4511,Cafes and Restaurants,Seats - Outdoor,54,144.97085,-37.81173,POINT (144.9708464 -37.8117306)
2019,58,101225,101225,76 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ombra,4511,Cafes and Restaurants,Seats - Indoor,75,144.97094,-37.8117,POINT (144.9709443 -37.81170305)
2019,58,101225,101225,76 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ombra,4511,Cafes and Restaurants,Seats - Outdoor,11,144.97094,-37.8117,POINT (144.9709443 -37.81170305)
2019,58,101226,101226,72-74 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bottega Restaurant,4511,Cafes and Restaurants,Seats - Indoor,130,144.97101,-37.81168,POINT (144.9710071 -37.8116812)
2019,58,101226,101226,72-74 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bottega Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,144.97101,-37.81168,POINT (144.9710071 -37.8116812)
2019,58,101227,101227,70 Bourke Street MELBOURNE 3000,Melbourne (CBD),Self Preservation,4511,Cafes and Restaurants,Seats - Indoor,46,144.97108,-37.81167,POINT (144.9710754 -37.8116691)
2019,58,101227,101227,70 Bourke Street MELBOURNE 3000,Melbourne (CBD),Self Preservation,4511,Cafes and Restaurants,Seats - Outdoor,16,144.97108,-37.81167,POINT (144.9710754 -37.8116691)
2019,58,101229,101229,66 Bourke Street MELBOURNE 3000,Melbourne (CBD),Pellegrinis Espresso Bar,4511,Cafes and Restaurants,Seats - Indoor,45,144.97116,-37.81165,POINT (144.9711631 -37.81164819)
2019,58,101231,101231,40-50 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe On Bourke,4511,Cafes and Restaurants,Seats - Indoor,100,144.97169,-37.81137,POINT (144.9716921 -37.81137101)
2019,58,101231,101231,40-50 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe On Bourke,4511,Cafes and Restaurants,Seats - Outdoor,32,144.97169,-37.81137,POINT (144.9716921 -37.81137101)
2019,58,101232,101232,32-38 Bourke Street MELBOURNE 3000,Melbourne (CBD),Takumi Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,50,144.97198,-37.81136,POINT (144.9719781 -37.81136085)
2019,58,101234,101234,18 Bourke Street MELBOURNE 3000,Melbourne (CBD),Pipa,4511,Cafes and Restaurants,Seats - Indoor,32,144.97236,-37.81129,POINT (144.9723625 -37.81128749)
2019,58,101237,101237,10 Bourke Street MELBOURNE 3000,Melbourne (CBD),Butchers Diner,4511,Cafes and Restaurants,Seats - Indoor,20,144.97256,-37.81124,POINT (144.9725554 -37.81123563)
2019,58,101237,101237,10 Bourke Street MELBOURNE 3000,Melbourne (CBD),Butchers Diner,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97256,-37.81124,POINT (144.9725554 -37.81123563)
2019,58,101237,101237,10 Bourke Street MELBOURNE 3000,Melbourne (CBD),Recoleta,4511,Cafes and Restaurants,Seats - Indoor,32,144.97256,-37.81124,POINT (144.9725554 -37.81123563)
2019,58,101238,101238,2-8 Bourke Street MELBOURNE 3000,Melbourne (CBD),Imperial Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,160,144.97268,-37.8112,POINT (144.9726756 -37.81120078)
2019,58,101238,101238,2-8 Bourke Street MELBOURNE 3000,Melbourne (CBD),Imperial Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,68,144.97268,-37.8112,POINT (144.9726756 -37.81120078)
